"Customer No.",Company,Contact,Phone,Address,City,State,Zip,Type,"Sub Type",Country,Territory,"Address 2","Bookings YTD","Previous Years Bookings","Sub Type","Sales Rep 2"
"SES0021   ","Stealth Energy Services","Christina Banville","(403)266-5502                 ","9595 Enterprise Way SE",Calgary,"AB                                                ","T3S 0A1        ","PROSPECT            ","                    ","Canada              ","ALBERTA             ",,0,0,"                    ","ZOWSLEY             "
"SCL0032   ","Steelhaus Technologies Canada Ltd.",,"(587)323-8135                 ","Unit 350, 520 - 5th Avenue SW",Calgary,"AB                                                ","T2P 3R7        ","CUSTOMER            ","                    ","Canada              ","ALBERTA             ",,0,5946.92,"                    ","ZOWSLEY             "
"STC0028   ","Steelhaus Technologies Canada Ltd.",,"(587)719-1114                 ","7679 Edgar Industrial Court","Red Deer","AB                                                ","T4P 4E2        ","CUSTOMER            ","                    ","Canada              ","ALBERTA             ","Bay 3 and 4",1799.2,5490.3,"                    ","ZOWSLEY             "
"STS0022   ","Stellar Solutions","Robert Smibert","(866)645-5087                 ","#2 52210 Range Road 232","Sherwood Park","AB                                                ","T8B 1B9        ","CUSTOMER            ","                    ","Canada              ","ALBERTA             ",,0,0,"                    ","ZOWSLEY             "
"BP1166844 ","Stewart & Stevenson Canada Inc.    (H/O)",,"(403)215-5300                 ","3001 Shepard Place SE                             ","Calgary                       ","AB                                                ","T2C 4P1        ","CUSTOMER            ","5. UNQUALIFIED      ","Canada              ","ALBERTA             ","                                                  ",0,0,"5. UNQUALIFIED      ","ZOWSLEY             "
"STI0020   ","Stimline Inc.",,"(403)720-0874                 ","6915 - 108 Avenue SE",Calgary,"AB                                                ","T2C 5G2        ","CUSTOMER            ","                    "," Canada             ","ALBERTA             ",,0,0,"                    ","ZOWSLEY             "
"SEM003    ","Stockdales Electric Motor Corporation",,"(306)352-4505                 ","1441 Fleury Street",Regina,"SK                                                ","S4N 7N5        ","CUSTOMER            ","TOP 50 - ZOWSLEY    ","Canada              ","PRAIRIES            ",,1064.69,305436.57,"TOP 50 - ZOWSLEY    ","ZOWSLEY             "
"SOR001    ","Strad Oilfield Rentals Ltd.",,"(780)955-2544                 ","508 11th Ave.",Nisku,"AB                                                ","T9E 7N6        ","CUSTOMER            ","3. GOOD PROSPECT    ","Canada              ","ALBERTA             ",,0,0,"3. GOOD PROSPECT    ","ZOWSLEY             "
"TP2313    ","Stream Flo Industries Ltd.",,"(780)468-6789                 ","4505 - 74th Avenue",Edmonton,"AB                                                ","T6B 2H5        ","CUSTOMER            ","TOP 50 - ZOWSLEY    ","Canada              ","ALBERTA             ",,0,34944,"TOP 50 - ZOWSLEY    ","ZOWSLEY             "
"STG004    ","Strike Group","Curtis Tulloch","(780)778-8945                 ","594066 Range Rd 125A",Whitecourt,"AB                                                ","T7S 1N8        ","CUSTOMER            ","                    ","Canada              ","ALBERTA             ","Box 839 Stn Main",0,924.56,"                    ","ZOWSLEY             "
"STE009    ","Strike Group  (H/O)",,"(403)258-2244                 ","Bay 135, 3953 - 112 Avenue SE",Calgary,"AB                                                ","T2C 0J4        ","CUSTOMER            ","                    ","Canada              ","ALBERTA             ",,0,2773.68,"                    ","ZOWSLEY             "
"STS008    ","Struthers Technical Solutions Ltd. H/O",,"(778)476-5833                 ","#3, 1101 Main Street",Penticton,"BC                                                ","V2A 5E6        ","CUSTOMER            ","3. GOOD PROSPECT    ","Canada              ","BC                  ",,0,1561.3,"3. GOOD PROSPECT    ","ZOWSLEY             "
"DAV85132  ",Suncor,,"(403)269-8783                 ","PO Box 38,  Accts Payable",Calgary,"AB                                                ","T2P 2V5        ","CUSTOMER            ","ZZ$EXISTING ACCOUNT$","Canada              ","ALBERTA             ","112,  4th Avenue S.W.",0,0,"ZZ$EXISTING ACCOUNT$","ZOWSLEY             "
"DAV84511  ","Suncor Energy",,"(780)639-4483                 ","Burnt Lake Gas Plant                              ","Ardmore                       ","AB                                                ","T0A 0B0        ","CUSTOMER            ","ZZ D FAIR PROSPECT  ","Canada              ","ALBERTA             ","Junction 55 & 892                                 ",0,0,"ZZ D FAIR PROSPECT  ","ZOWSLEY             "
"CT4005802 ","Suncor Energy Inc",,"(780)743-6928                 ","Dock A Main Warehouse","Tar Island                    ","AB                                                ","T9H 3E3        ","CUSTOMER            ","ZZ TOP-100 (INSIDE) ","Canada              ","ALBERTA             ","PO Box 4001                                       ",0,0,"ZZ TOP-100 (INSIDE) ","ZOWSLEY             "
"CJL65768  ","Suncor Energy Inc.",,"(780)743-6405                 ","Oil Sands Group","Fort McMurray","AB                                                ","T9H 3E3        ","CUSTOMER            ","6. NEW PROSPECT     ","Canada              ","ALBERTA             ","Bag 4006 / Accounts Payable",0,0,"6. NEW PROSPECT     ","ZOWSLEY             "
"SUE002    ","Suncor Energy Products Partnership","Accounts Payable","(403)269-8100                 ","c/o Suncor Energy Services Inc.",Calgary,"AB                                                ","T2P 0A2        ","CUSTOMER            ","ZZ A $KEY ACCOUNT$  ","Canada              ","ALBERTA             ","Box 1720, Stn. M",0,0,"ZZ A $KEY ACCOUNT$  ","ZOWSLEY             "
"SSI003    ","Surepoint Technologies Group Inc.",,"(780)882-2136                 ","11004 - 96th Ave.","Grande Prairie","AB                                                ","T8V 3J5        ","CUSTOMER            ","3. GOOD PROSPECT    ","Canada              ","ALBERTA             ","Accounts Payable Department",0,0,"3. GOOD PROSPECT    ","ZOWSLEY             "
"SUG002    ","Surepoint Technologies Group Inc.",Franky,"(780)955-3939                 ","1211 - 8A Street",Nisku,"AB                                                ","T9E 7R3        ","CUSTOMER            ","                    ","Canada              ","ALBERTA             ",,0,0,"                    ","ZOWSLEY             "
"SOS0011   ","Swift Oilfield Supply Incorporated",,"(780)874-6832                 ","5114 - 63 Street",Lloydminster,"AB                                                ","T9V 2E6        ","CUSTOMER            ","                    ","Canada              ","ALBERTA             ",,0,0,"                    ","ZOWSLEY             "
"SOS0012   ","Swift Oilfield Supply Incorporated",,"(780)675-2678                 ","5902 Alexander Avenue",Athabasca,"AB                                                ","T9S 0A1        ","CUSTOMER            ","                    ","Canada              ","ALBERTA             ",,0,0,"                    ","ZOWSLEY             "
"SDY91559  ","Syncrude Canada Ltd.               (H/O)          ",,"(780)790-7593                 ","Accounts Payable                                  ","Fort McMurray                 ","AB                                                ","T9H 3N6        ","CUSTOMER            ","ZZ TOP-100 (INSIDE) ","Canada              ","ALBERTA             ","PO Bag 4020                                       ",0,899.08,"ZZ TOP-100 (INSIDE) ","ZOWSLEY             "
"DAV197751 ","Synergy Engineering Ltd.",,"(604)464-3663                 ","135 Glacier Street",Coquitlam,"BC                                                ","V3K 5Z1        ","CUSTOMER            ","2. TARGET (OUTSIDE) ","Canada              ","BC                  ",,0,5245.32,"2. TARGET (OUTSIDE) ","ZOWSLEY             "
"OLF001    ","Synovus Solutions Inc.",,"(778)232-6780                 ","314-55 Water Street",Vancouver,"BC                                                ","V6B 1A1        ","CUSTOMER            ","                    ","Canada              ","BC                  ",,0,0,"                    ","ZOWSLEY             "
"TAI006    ","Tamarack Industries","Rick Watson","(204)885-5800                 ","Division of Eljo Industries Inc.",Winnipeg,"MB                                                ","R3H 0V3        ","CUSTOMER            ","2. TARGET (INSIDE)  ","Canada              ","PRAIRIES            ","1205 Sherwin Road",0,0,"2. TARGET (INSIDE)  ","ZOWSLEY             "
"THS006    ","Tamas Hydronics Systems Inc",,"(403)279-0020                 ","4516 112 Ave SE",Calgary,"AB                                                ","T2C 2K2        ","PROSPECT            ","                    ","Canada              ","ALBERTA             ",,0,0,"                    ","ZOWSLEY             "
"TAL005    ","Tazmech Ltd.",,"(780)830-3466                 ","9380 - 26 Avenue",Edmonton,"AB                                                ","T6N 1H8        ","CUSTOMER            ","                    ","Canada              ","ALBERTA             ",,0,0,"                    ","ZOWSLEY             "
"TBC002    ","TBC Contracting",,"(403)526-0343                 ","1720  10th.Ave NW.","Medicine Hat","AB                                                ","               ","PROSPECT            ","                    ","Canada              ","ALBERTA             ",,0,0,"                    ","ZOWSLEY             "
"TEC0048   ","TC Energy Corporation",,"(800)661-3805                 ","1401 Veterans Boulevard NE",Airdrie,"AB                                                ","T4A 2G7        ","CUSTOMER            ","                    ","Canada              ","ALBERTA             ","Airdrie Service Centre",0,3232.32,"                    ","ZOWSLEY             "
"EM4013064 ","TD Micronic Inc.",,"(604)594-9191                 ","201 - 14770  64th Ave.",Surrey,"BC                                                ","V3S 1X7        ","CUSTOMER            ","2. TARGET (OUTSIDE) ","Canada              ","BC                  ",,0,0,"2. TARGET (OUTSIDE) ","ZOWSLEY             "
"TPS004    ","Team Power Solutions",,"(306)384-5552                 ","#30 - 318 Gladstone Crescent",Saskatoon,"SK                                                ","S7P 0C7        ","CUSTOMER            ","TOP 50 - ZOWSLEY    ","Canada              ","PRAIRIES            ",,0,182768.97,"TOP 50 - ZOWSLEY    ","ZOWSLEY             "
"TEE0014   ","Techmation Electric & Controls Ltd. (Panel Shop)",,"(780)874-0554                 ","105 Auto Road, Reinhart Business Park",Lloydminster,"AB                                                ","T9V 3A7        ","PROSPECT            ","3. GOOD PROSPECT    ","Canada              ","ALBERTA             ",,0,0,"3. GOOD PROSPECT    ","ZOWSLEY             "
"TEL0037   ","Techtree Engineering Ltd.",,"(780)214-8778                 ","3801A - 51 Avenue",Lloydminster,"AB                                                ","T9V 2C3        ","CUSTOMER            ","                    ","Canada              ","ALBERTA             ",,0,382.2,"                    ","ZOWSLEY             "
"CT4001542 ","Teck Metals Ltd.",,"(250)364-4432                 ","25 Aldridge Avenue                                ","Trail                         ","BC                                                ","V1R 4L8        ","CUSTOMER            ","5. QUALIFIED LOW    ","Canada              ","BC                  ","Box 1000                                          ",0,0,"5. QUALIFIED LOW    ","ZOWSLEY             "
"TCI0019   ","Tektelic Communications Inc",,"(403)338-6900                 ","7657 10 St NE",Calgary,"AB                                                ","T2E 8X2        ","PROSPECT            ","                    ","Canada              ","ALBERTA             ",,0,0,"                    ","ZOWSLEY             "
"EM4014625 ","Telus                                             ",,"(780)492-2080                 ","5506 - 92C Avenue                                 ","Edmonton                      ","AB                                                ","T6B 2K6        ","CUSTOMER            ","6. NEW PROSPECT     ","Canada              ","ALBERTA             ","                                                  ",0,0,"6. NEW PROSPECT     ","ZOWSLEY             "
"TEL0029   ","Telus - Field Service (Vegreville)",,"                              ","5013 51 Avenue",Vegreville,"AB                                                ","T9C 1R1        ","CUSTOMER            ","                    ","Canada              ","ALBERTA             ",,0,0,"                    ","ZOWSLEY             "
"TCI0022   ","TELUS Communications Inc.",,"(250)388-8887                 ","2002 Enterprise Way",Kelowna,"BC                                                ","V1Y 9S9        ","CUSTOMER            ","                    ","Canada              ","BC                  ","Floor 02",0,7140,"                    ","ZOWSLEY             "
"TCI0012   ","Telus Communications Inc. (H/O)",,"(780)493-7311                 ","PO Box 1830 / Accounts Payable",Edmonton,"AB                                                ","T5J 2P2        ","CUSTVEND            ","                    ","Canada              ","ALBERTA             ","Stn. Main Edmonton",0,825.64,"                    ","ZOWSLEY             "
"TER002    ",Terracon,Emitt,"(403)266-1150                 ","2723 - 37 Ave NE",Calgary,"AB                                                ","T1Y 5R8        ","PROSPECT            ","5. UNQUALIFIED      ","Canada              ","ALBERTA             ","Suite 140",0,0,"5. UNQUALIFIED      ","ZOWSLEY             "
"TEI0023   ","Terramera Inc.",,"(604)639-9600                 ","333 Seymour St., 11th floor",Vancouver,"BC                                                ","V6B 5A6        ","CUSTOMER            ","                    ","Canada              ","BC                  ",,0,0,"                    ","ZOWSLEY             "
"TEG0011   ","Terrapin Geothermics",,"(780)232-0339                 ","10707 - 100 Ave. NW",Edmonton,"AB                                                ","T5J 3M1        ","CUSTOMER            ","                    ","Canada              ","ALBERTA             ",,0,0,"                    ","ZOWSLEY             "
"TEL0014   ","Territorial Electric Ltd.",,"(780)465-7591                 ","8303 Roper Road",Edmonton,"AB                                                ","T6E 6S4        ","CUSTOMER            ","6. NEW PROSPECT     ","Canada              ","ALBERTA             ",,0,0,"6. NEW PROSPECT     ","ZOWSLEY             "
"TEG0013   ","Terry Goebel",,"(403)441-3766                 ","6130 3rd St SE",Calgary,"AB                                                ","T2H 1K4        ","PROSPECT            ","                    ","Canada              ","ALBERTA             ",,0,0,"                    ","ZOWSLEY             "
"TCI0031   ","TesTneT Canada Inc.",,"(604)244-6551                 ","9669 201 Street",Langley,"BC                                                ","V1M 3E7        ","CUSTOMER            ","2. TARGET (OUTSIDE) ","Canada              ","BC                  ",,0,1646.4,"2. TARGET (OUTSIDE) ","ZOWSLEY             "
"TNA002    ","TGOOD North America Inc.","Lorne Newton","(778)476-5833                 ","#3 - 1101 Main Street",Penticton,"BC                                                ","V2A 5E6        ","CUSTOMER            ","                    ","Canada              ","BC                  ",,0,0,"                    ","ZOWSLEY             "
"TSG001    ","The State Group",,"(403)291-7049                 ","Bay 10 - 999 57th Ave NE",Calgary,"AB                                                ","T2E 8X9        ","CUSTOMER            ","                    ","Canada              ","ALBERTA             ",,0,0,"                    ","ZOWSLEY             "
"CTT001    ","Thermon Heating Systems",,"(780)466-3178                 ","5918 Roper Road",Edmonton,"AB                                                ","T6B 3E1        ","CUSTOMER            ","2. TARGET (OUTSIDE) ","Canada              ","ALBERTA             ",,0,119401.8,"2. TARGET (OUTSIDE) ","ZOWSLEY             "
"CT4000562 ","Thomson Power Systems",,"(604)888-0110                 ","4916 - 275 Street",Langley,"BC                                                ","V4W 0A3        ","CUSTVEND            ","TOP 50 - ZOWSLEY    ","Canada              ","BC                  ",,435987.12,723309.47,"TOP 50 - ZOWSLEY    ","ZOWSLEY             "
"TP2365    ","Toran Power & Equipment                           ",,"(780)980-8000                 ","750  43 st.",Leduc,"AB                                                ","T9E 7E8        ","CUSTOMER            ","6. NEW PROSPECT     ","Canada              ","ALBERTA             ","                                                  ",0,0,"6. NEW PROSPECT     ","ZOWSLEY             "
"CHG004    ","Toyo Pumps",,"(604)298-1213                 ","1550 Brigantine Drive",Coquitlam,"BC                                                ","V3K 7C1        ","CUSTOMER            ","                    ","Canada              ","BC                  ",,0,17948,"                    ","ZOWSLEY             "
"TTS002    ","Traders Tec Systems Controls Ltd","Russ Hunt","(403)341-3903                 ","6630 - 71 street","Red Deer","AB                                                ","T4P 3Y7        ","PROSPECT            ","                    ","Canada              ","ALBERTA             ","Unit  #4",0,0,"                    ","ZOWSLEY             "
"TRE005    ","Tradesmen Enterprises","Clint Jarvis","(780)830-4009                 ","#101 , 11302 - 98 Ave","Grande Prairie","AB                                                ","               ","PROSPECT            ","                    ","Canada              ","ALBERTA             ",,0,0,"                    ","ZOWSLEY             "
"TRC005    ","TransAlta Corporation",,"(780)936-3446                 ","110 - 12 Avenue SW",Calgary,"AB                                                ","T2R 0G7        ","CUSTOMER            ","                    ","Canada              ","ALBERTA             ",,0,0,"                    ","ZOWSLEY             "
"TRP009    ","TransCanada Pipelines",,"(780)402-4069                 ","#10, 11427 - 98 Ave.","Grand Prairie","AB                                                ","T8V 5S5        ","CUSTOMER            ","                    ","Canada              ","ALBERTA             ",,0,0,"                    ","ZOWSLEY             "
"TPF001    ","Trecon Prologic Fabricated Solutions",,"(403)250-2909                 ","2318 18th avenue NE",Calgary,"AB                                                ","T2E 8R1        ","PROSPECT            ","                    ","Canada              ","ALBERTA             ",,0,0,"                    ","ZOWSLEY             "
"RDK272511 ","Trecon Systems Limited                            ","Terry Deickman","(403)214-2054                 ","5039 13th Street SE                               ","Calgary                       ","AB                                                ","T2G 5N1        ","CUSTOMER            ","6. NEW PROSPECT     ","Canada              ","ALBERTA             ","                                                  ",0,0,"6. NEW PROSPECT     ","ZOWSLEY             "
"TRS003    ","Tri Service","Walter Ontiniano","(780)955-7966                 ","708 - 21 Ave",Nisku,"AB                                                ","T6H 2Y4        ","PROSPECT            ","                    ","Canada              ","ALBERTA             ",,0,0,"                    ","ZOWSLEY             "
"TPL2809   ","Triad Power Ltd.","Jason Jankoski","(306)242-1631                 ","3342 Millar Ace",Saskatoon,"SK                                                ","S7K 7G9        ","CUSTOMER            ","2. TARGET (INSIDE)  ","Canada              ","PRAIRIES            ","Bay #2",0,0,"2. TARGET (INSIDE)  ","ZOWSLEY             "
"TWS001    ","Trican Well Service",,"(780)955-2610                 ","2305 5A street",Nisku,"AB                                                ","               ","CUSTOMER            ","3. GOOD PROSPECT    ","Canada              ","ALBERTA             ",,0,0,"3. GOOD PROSPECT    ","ZOWSLEY             "
"TAE002    ","Triple A Electric",Alvin,"(403)346-6156                 ","6209-46 Ave","Red Deer","AB                                                ","T4N 6Z1        ","CUSTOMER            ","                    ","Canada              ","ALBERTA             ",,0,0,"                    ","ZOWSLEY             "
"TTC006    ","Triton Transformer Corporation","Trish Lariviere","(306)291-6501                 ","135 Stefaniuk Crescent",Saskatoon,"SK                                                ","S7W 0H6        ","PROSPECT            ","                    ","Canada              ","PRAIRIES            ",,0,0,"                    ","ZOWSLEY             "
"CT4004664 ",TRIUMF,,"(604)222-1047                 ","4004 Wesbrook Mall",Vancouver,"BC                                                ","V6T 2A3        ","CUSTOMER            ","2. TARGET (OUTSIDE) ","Canada              ","BC                  ","Att'n: Accounts Payable",0,930,"2. TARGET (OUTSIDE) ","ZOWSLEY             "
"TRO001    ","Trotter & Morton","Bill Hutchunson","(403)255-7535                 ","5711-1 St. S.E.",Calgary,"AB                                                ","T2H 1H9        ","PROSPECT            ","                    ","Canada              ","ALBERTA             ",,0,0,"                    ","ZOWSLEY             "
"TPS009    ","Tundra Petroleum Services Ltd.",,"(403)314-4474                 ","35822 RR285","Red Deer County","AB                                                ","T4E 0N3        ","CUSTOMER            ","                    ","Canada              ","ALBERTA             ",,0,6625.9,"                    ","ZOWSLEY             "
"TPS006    ","Tundra Process Solutions",Angelo,"(403)255-5222                 ","6523  Flint rd.",Calgary,"AB                                                ","               ","PROSPECT            ","                    ","Canada              ","ALBERTA             ",,0,0,"                    ","ZOWSLEY             "
"TPX100342 ","Underwriters Laboratories of Canada",,"(604)214-9555                 ","130-13775 Commerce Pkwy",Richmond,"BC                                                ","V6V 2V4        ","CUSTOMER            ","3. GOOD PROSPECT    ","Canada              ","BC                  ",,0,0,"3. GOOD PROSPECT    ","ZOWSLEY             "
"ULO004    ","Underwriters Laboratories of Canada Inc.",,"                              ","1040 Parsons Road SW",Edmonton,"AB                                                ","T6X 0J4        ","CUSTOMER            ","2. TARGET (OUTSIDE) ","Canada              ","ALBERTA             ",,0,0,"2. TARGET (OUTSIDE) ","ZOWSLEY             "
"BP1221547 ","Unit Electrical Engineering Ltd.",,"(250)497-5254                 ","1406 Maple Street","Okanagan Falls","BC                                                ","V0H 1R2        ","CUSTOMER            ","TOP 50 - ZOWSLEY    ","Canada              ","BC                  ",,10341.74,173132.19,"TOP 50 - ZOWSLEY    ","ZOWSLEY             "
"UPS001    ","Universal Power Solutions",,"(403)207-5607                 ","6025 - 12 St SE",Calgary,"AB                                                ","T2H 2K1        ","PROSPECT            ","                    ","Canada              ","ALBERTA             ","Bay 8",0,0,"                    ","ZOWSLEY             "
"UPS002    ","Universal Power Solutions Inc",,"(888)472-3919                 ","#8, 20 Panatella Blvd",Calgary,"AB                                                ","T3K 0A1        ","PROSPECT            ","                    ","Canada              ","ALBERTA             ",,0,0,"                    ","ZOWSLEY             "
"BP1177363 ","University of Alberta",,"(780)492-4668                 ","116 Street & 85th Avenue",Edmonton,"AB                                                ","T6G 2R3        ","CUSTOMER            ","                    ","Canada              ","ALBERTA             ","Supply Management Services",0,1500.96,"                    ","ZOWSLEY             "
"CT4004371 ","University of Alberta",,"(780)492-3332                 ","E3-012 ETLC, Electrical & Computer Engineering",Edmonton,"AB                                                ","T6G 2R3        ","CUSTOMER            ","                    ","Canada              ","ALBERTA             ","116 Street & 85 Avenue",0,1600,"                    ","ZOWSLEY             "
"UOA009    ","University Of Alberta",,"(780)492-1858                 ","Edmonton Clinic Health Academy",Edmoton,"AB                                                ","T6G 1C9        ","CUSTOMER            ","                    ","Canada              ","ALBERTA             ","11405-87 Ave NW",0,0,"                    ","ZOWSLEY             "
"UOA002    ","University of Alberta","Chris Ouellette","(780)718-3317                 ","6004,  118st NW",Edmonton,"AB                                                ","T6G 2E1        ","PROSPECT            ","3. GOOD PROSPECT    ","Canada              ","ALBERTA             ","Poulty Research",0,0,"3. GOOD PROSPECT    ","ZOWSLEY             "
"CT4001063 ","University of British Columbia",,"(604)822-3853                 ","6224 Agricultural Road",Vancouver,"BC                                                ","V6T 1Z1        ","CUSTOMER            ","ZZ$EXISTING ACCOUNT$","Canada              ","BC                  ","Physics & Astronomy Department",0,0,"ZZ$EXISTING ACCOUNT$","ZOWSLEY             "
"CT4001558 ","University of British Columbia                    ",,"(604)822-2676                 ","6-6350 Stores Road","Vancouver                     ","BC                                                ","V6T 1Z4        ","CUSTOMER            ","ZZ$EXISTING ACCOUNT$","Canada              ","BC                  ","Materials Engineering Department",0,0,"ZZ$EXISTING ACCOUNT$","ZOWSLEY             "
"CT4004613 ","University of British Columbia                    ",,"(604)822-3857                 ","#176 - 2360 East Mall","Vancouver                     ","BC                                                ","V6T 1Z3        ","CUSTOMER            ","3. GOOD PROSPECT    ","Canada              ","BC                  ","Chemical & Biological Engineering",0,0,"3. GOOD PROSPECT    ","ZOWSLEY             "
"CT4005096 ","University of British Columbia                    ",,"(604)822-2614                 ","2036 Main Mall","Vancouver                     ","BC                                                ","V6T 1Z1        ","CUSTOMER            ","ZZ$EXISTING ACCOUNT$","Canada              ","BC                  ","Department of Chemistry",140,0,"ZZ$EXISTING ACCOUNT$","ZOWSLEY             "
"EM4006166 ","University of British Columbia                    ",,"(604)822-2781                 ","6250 Applied Science Lane","Vancouver                     ","BC                                                ","V6T 1Z4        ","CUSTOMER            ","ZZ$EXISTING ACCOUNT$","Canada              ","BC                  ","Mechanical Engineering Department",0,1082,"ZZ$EXISTING ACCOUNT$","ZOWSLEY             "
"EM4006248 ","University of British Columbia                    ",,"(604)822-3032                 ","6250 Applied Science Lane","Vancouver                     ","BC                                                ","V6T 1Z4        ","CUSTOMER            ","6. NEW PROSPECT     ","Canada              ","BC                  ","Civil Enginering Department",0,0,"6. NEW PROSPECT     ","ZOWSLEY             "
"EM4006475 ","University of British Columbia                    ",,"(604)822-3266                 ","6174 University Blvd.","Vancouver                     ","BC                                                ","V6T 1Z3        ","CUSTOMER            ","6. NEW PROSPECT     ","Canada              ","BC                  ","Chemistry Department",0,0,"6. NEW PROSPECT     ","ZOWSLEY             "
"EM4014505 ","University of British Columbia                    ",,"(604)822-3664                 ","2355 East Mall (Brimcombe Bldg)","Vancouver                     ","BC                                                ","V6T 1Z4        ","CUSTOMER            ","ZZ$EXISTING ACCOUNT$","Canada              ","BC                  ","                                                  ",0,0,"ZZ$EXISTING ACCOUNT$","ZOWSLEY             "
"TPX100313 ","University of British Columbia",,"(604)822-2872                 ","2356 Main Mall - Room 112B",Vancouver,"BC                                                ","V6T 1Z4        ","CUSTOMER            ","2. TARGET (OUTSIDE) ","Canada              ","BC                  ","Electrical & Computer Eng'g - MacLeod Bldg.",0,3298,"2. TARGET (OUTSIDE) ","ZOWSLEY             "
"UOB0011   ","University of British Columbia",,"(250)807-9920                 ","School of Engineering",Kelowna,"BC                                                ","V1V 1V7        ","CUSTOMER            ","                    ","Canada              ","BC                  ","1137 Alumni Ave",0,2163.34,"                    ","ZOWSLEY             "
"UOB002    ","University of British Columbia",,"(604)822-2233                 ","2075 Wesbrook Mall, 1st Floor",Vancouver,"BC                                                ","V6T 1Z1        ","CUSTOMER            ","3. GOOD PROSPECT    ","Canada              ","BC                  ","Supply Management",0,0,"3. GOOD PROSPECT    ","ZOWSLEY             "
"UOB005    ","University of British Columbia",,"(604)822-6451                 ","6224 Agricultural Rd, Hennings Bldg",Vancouver,"BC                                                ","V6T 1Z1        ","CUSTOMER            ","                    ","Canada              ","BC                  ","Engineering Physics, Room 333A",0,18156.13,"                    ","ZOWSLEY             "
"UOB007    ","University of British Columbia",,"(604)822-1805                 ","2329 West Mall - Building Operations",Vancouver,"BC                                                ","V6T 1Z4        ","CUSTOMER            ","                    ","Canada              ","BC                  ","University Services Building",0,1626.8,"                    ","ZOWSLEY             "
"UOB009    ","University of British Columbia",,"(604)790-0655                 ","6190 Agronomy Road, 5th Floor",Vancouver,"BC                                                ","V6T 1Z3        ","CUSTOMER            ","                    ","Canada              ","BC                  ","Financial Operations / Accounts Payable",0,0,"                    ","ZOWSLEY             "
"UOB004    ","University of British Columbia","Wilson Eberle","(250)807-8630                 ","3333 University Way",Kelowna,"BC                                                ","V1V 1Y7        ","CUSTOMER            ","                    ","Canada              ","BC                  ","School of Engineering",0,0,"                    ","ZOWSLEY             "
"BP1119292 ","University of Calgary",,"(403)220-5751                 ","Financial Services / A/P",Calgary,"AB                                                ","T2N 1N4        ","CUSTOMER            ","2. TARGET (OUTSIDE) ","Canada              ","ALBERTA             ","2500 University Drive NW",0,1065.53,"2. TARGET (OUTSIDE) ","ZOWSLEY             "
"CT4001512 ","University of Lethbridge                          ",,"(403)329-2297                 ","4401 University Drive                             ","Lethbridge                    ","AB                                                ","T1K 3M4        ","CUSTOMER            ","5. QUALIFIED LOW    ","Canada              ","ALBERTA             ","                                                  ",0,0,"5. QUALIFIED LOW    ","ZOWSLEY             "
"EM4011501 ","University of Manitoba",,"(204)474-9241                 ","E1-368 Engineering Bldg",Winnipeg,"MB                                                ","R3T 5V6        ","CUSTOMER            ","                    ","Canada              ","PRAIRIES            ","15 Gillson Street",0,0,"                    ","ZOWSLEY             "
"UOM001    ","University of Manitoba",,"(204)474-8463                 ","75 Chancellor's Circle, E2-390 EITC",Winnipeg,"MB                                                ","R3T 2N2        ","CUSTOMER            ","2. TARGET (OUTSIDE) ","Canada              ","PRAIRIES            ","Dept. of Elect. & Comp. Eng.",0,777,"2. TARGET (OUTSIDE) ","ZOWSLEY             "
"UOM003    ","University of Manitoba",,"                              ","Supplier Payment Services",Winnipeg,"MB                                                ","R3T 2N2        ","CUSTOMER            ","                    ","Canada              ","PRAIRIES            ","414 Administration Bldg.",0,5857,"                    ","ZOWSLEY             "
"UOM006    ","University of Manitoba",,"(204)474-9603                 ","E2-390 EITC Building, Fort Gary Campus",Winnipeg,"MB                                                ","R3T 2N2        ","PROSPECT            ","                    ","Canada              ","PRAIRIES            ","Electrical & Computer Engineering",0,0,"                    ","ZOWSLEY             "
"EM4011200 ","University of Northern British Columbia           ",,"(250)960-5500                 ","3333 University Way                               ","Prince George                 ","BC                                                ","V2N 4Z9        ","CUSTOMER            ","5. QUALIFIED LOW    ","Canada              ","BC                  ","Att'n: Accounts Payable",0,0,"5. QUALIFIED LOW    ","ZOWSLEY             "
"EM4011504 ","University of Regina                              ",,"(306)585-4111                 ","#100- 3737 Wascana Parkway                        ","Regina                        ","SK                                                ","S4S 0A2        ","CUSTOMER            ","6. NEW PROSPECT     ","Canada              ","PRAIRIES            ","Faculty of Engineering                            ",0,0,"6. NEW PROSPECT     ","ZOWSLEY             "
"CT4005967 ","University of Saskatchewan",,"(306)966-5416                 ","Engineering Building",Saskatoon,"SK                                                ","S7N 5A9        ","CUSTOMER            ","2. TARGET (OUTSIDE) ","Canada              ","PRAIRIES            ","57 Campus Drive",0,0,"2. TARGET (OUTSIDE) ","ZOWSLEY             "
"DAV124758 ","University of Saskatchewan                        ",,"(306)966-4500                 ","Facilities Management                             ","Saskatoon                     ","SK                                                ","S7N 5C5        ","CUSTOMER            ","ZZ D FAIR PROSPECT  ","Canada              ","PRAIRIES            ","110 Maintenance Road                              ",0,0,"ZZ D FAIR PROSPECT  ","ZOWSLEY             "
